v1 v2
14518 21894
22279 27729
1528 19286
1656 25046
26460 27136
13228 13237
1445 11748
45792 49915
6887 11727
24820 30966
14406 49030
469 1846
27669 51617
3581 3637
8024 14031
1437 8812
7119 8740
12496 35641
15335 26347
25742 25763
3362 12571
5423 8272
7715 18500
5486 36523
20332 28194
9165 9389
60081 63626
2771 7716
25259 29148
8287 13708
14326 29351
1600 2717
17922 17924
11265 28547
8447 16583
2226 13346
13573 22993
2695 18797
23973 27474
21525 22563
4401 13272
1201 6115
3185 4119
7818 11325
9751 23654
7544 7562
10103 21828
18581 39546
721 20956
1899 12968
5222 22748
13478 28321
17622 26704
3655 19769
11853 16753
2324 20775
27477 49769
1974 18215
25663 37655
9691 20126
42603 58455
7492 17634
8058 20211
738 2363
9217 13172
1231 8399
4283 14371
6561 9441
3721 12634
3717 34021
5491 9693
21598 21896
3096 14020
19757 25254
7040 44421
12831 12949
16226 34128
5344 20379
1380 3164
1918 13466
30957 36674
7632 17887
11656 20064
11078 19390
8415 10936
22456 50253
43019 43061
14176 16606
13483 19402
23094 23705
12041 25940
22665 34004
2555 5752
4389 21425
11535 11540
19533 28985
27061 39484
11375 32618
11734 14340
39331 39337
14669 28616
16779 16782
29164 37770
10901 12334
34411 42704
25017 26128
7365 10303
10685 47218
5030 8616
2868 2869
19216 43454
18325 23458
4382 18920
7545 20761
4038 36222
12741 21037
554 3160
17612 23141
19107 32713
18893 26642
27169 33893
30416 33051
43105 43112
1615 2372
3629 11550
1434 20653
7898 19494
2311 6088
19481 25379
21912 26709
23404 53994
33741 35147
21201 24019
9032 45581
3600 3647
21391 24451
3699 10148
9694 15382
151 12611
934 9369
19003 50247
40765 41954
19216 39535
55332 57923
1143 38669
11120 11149
22963 31851
3881 26572
31284 42234
21367 26033
94 8419
6512 10206
20320 31539
3463 3469
10395 26457
23591 24961
23678 23683
9016 19652
24040 56149
1610 10549
38063 42086
1739 2606
9831 9905
19469 34046
11727 15091
12970 13024
24197 25527
39154 39156
2736 42508
7608 11540
10830 27402
10736 22085
25008 25034
7713 27319
19754 34064
30784 31155
22332 43811
24761 24940
16753 33877
11554 33357
35944 61246
30798 33205
31963 35301
34896 48505
3590 14277
2723 5624
4858 42159
10512 12843
11529 11758
6046 18862
43337 43343
4790 7148
3332 40964
22103 25405
4649 4983
529 20918
8001 16745
10507 39835
16443 24900
28237 32393
1044 10575
1311 1333
42 15619
12918 25472
14961 20868
4745 34105
5597 32036
9063 9064
12025 25577
26774 31840
30296 34462
32678 33992
795 2414
4756 13891
13415 31642
12993 13005
9111 9686
1107 5969
12953 14008
385 4274
11089 16312
1575 22527
36065 48263
7632 10937
8433 24986
16290 29550
1086 10567
22465 39038
26669 34602
28253 41167
2258 7469
700 7748
6324 6328
27418 31610
2816 5422
19641 22136
4068 7524
28919 42236
35763 38971
26433 34852
11189 17993
10201 40320
18341 25231
2805 7281
26873 34985
1728 3094
4316 6980
11810 27686
410 26420
8022 18381
35489 45518
13234 34660
11062 46341
18058 18063
8120 14264
14294 38514
13910 13928
19014 31895
19225 53876
22423 32666
654 27988
13592 51840
5318 16304
42031 46970
3821 6027
8101 22687
4922 5051
5478 5480
1745 54620
6366 14528
10898 12995
10870 12378
2322 2331
5432 23653
22299 27622
552 6708
14909 29506
26294 38120
8518 35158
45739 45807
13934 21352
16395 16397
10860 60884
15070 30618
13495 18024
16554 33036
4658 4666
11718 23971
15215 30748
8628 16179
11069 31747
11268 29588
8426 15267
6309 9373
11876 12481
1791 7649
559 845
10913 15350
2641 30281
8557 21133
20067 20301
15675 29848
11113 20661
11224 20379
15113 22435
30497 32858
5476 17055
2332 5036
1317 1378
11196 16664
760 18569
13244 32581
2876 26815
16283 19159
11211 19237
12470 17174
21042 46904
16749 40442
35961 47558
7895 21396
18290 39824
11649 21254
5509 7637
15498 31156
27197 35053
962 7599
2208 7486
1512 7568
15149 33770
1343 20906
16092 49944
18092 18243
28276 28282
8923 31841
30819 56234
1928 29173
16579 26923
11536 32695
21540 23052
18114 31075
1206 4540
15100 38535
11710 19367
5555 18699
1653 13240
3593 14668
2871 3044
7789 14752
8625 11816
23364 60167
31071 34507
23455 23463
2208 3599
2242 4242
16943 19522
14667 21250
2289 15051
9838 22279
423 1319
6302 26653
27934 33143
23583 26614
8158 30239
9155 24988
3050 51831
1501 15951
8414 8603
28242 32279
1734 8681
19181 39746
1431 13567
24517 34128
31306 54372
8117 11318
12611 15584
7637 8636
39291 47666
507 595
6213 40173
4363 43933
25277 27403
53268 62656
25 1646
3691 20027
13987 21596
13774 33698
126 582
5178 10677
3447 9797
6441 12443
29195 34372
471 2993
19043 19053
481 493
4286 29800
11539 27970
31370 34990
27209 30660
20245 39174
9848 10806
3619 3642
1732 9364
24825 33993
12273 18162
3431 7253
1491 5948
7212 11163
3359 33616
10380 15750
3869 20832
5289 24764
11142 19317
16943 25579
19595 36246
12274 27475
25918 32543
11814 18650
14626 19835
27596 39913
39722 39778
6355 52166
5187 8448
15647 17454
2860 7020
5724 26051
9290 20850
38591 46778
22207 23515
6459 6577
8296 14557
5012 17510
24296 25437
5743 29124
13156 27541
19459 25072
30173 55044
7245 22858
5223 8791
12928 12962
24974 41174
27357 32764
34795 34801
14222 37573
20176 24159
15572 16834
25689 41573
8400 14877
7835 12838
18115 34463
9337 19355
3523 17020
32719 36775
16697 24820
2372 31394
26955 36754
27638 34785
9183 23424
34947 37508
14549 22488
25977 29463
1759 9148
16330 34719
19114 34120
359 23488
8639 14280
7056 9225
7231 8208
18686 18728
18598 30019
12635 27882
1249 8970
5888 35400
4155 4188
2184 25434
9146 10489
6150 6158
21052 32326
26543 26545
29052 32421
3441 32915
6948 12393
30860 37908
12438 18093
4456 38316
11184 13577
9738 25254
4674 6667
14031 18337
5254 15934
37710 45926
2768 4251
84 9372
19899 44094
5281 6506
4777 10867
3164 12057
15282 16299
10212 27434
5620 6604
32192 33300
3447 13852
15164 34410
149 4700
16300 45164
8123 12975
3974 9216
8290 19149
22170 26187
21423 48527
6869 10099
16078 16554
2027 3012
20099 27075
1291 1342
20201 29794
5455 15262
14691 18548
15900 32310
1469 4363
18476 32018
10772 25831
5398 12178
6187 38011
437 582
20029 23397
13591 16516
9653 11929
118 26626
793 5067
1665 10883
7072 25813
13958 21352
14982 19410
17771 28395
6013 31700
20574 29716
5575 25159
6734 8699
1495 9539
21529 57888
3622 20763
4376 16075
722 1290
15670 45346
5513 10657
10044 11216
3646 3715
11314 24536
23147 33545
14 26932
19780 43168
19768 44797
13613 39489
133 27396
21412 28800
27390 39232
11162 26967
1996 19258
40428 43820
11613 19041
9040 11072
364 50539
10511 21289
7513 20834
11151 14803
22952 24326
44512 55080
14207 30250
1463 2514
2788 4704
12343 16921
22196 26490
28286 29037
24631 39824
33220 43723
1835 6527
494 25458
10259 22321
17492 31179
8474 8479
1491 7394
15912 25436
9904 42297
31363 51920
15749 17666
12541 18213
2717 8816
17244 19768
24530 25419
3085 13857
10362 15195
16032 25941
2367 18607
16753 17560
29955 32211
2982 27021
57354 58778
105 114
359 8988
5230 47842
469 7373
27187 36139
20265 20935
22568 36100
4869 5578
8600 41031
6015 13129
13184 40121
24345 30002
3047 14374
5514 27373
13402 13405
26153 33890
10889 17118
6505 29048
423 4846
31439 36438
37552 41797
13061 16176
20928 33711
8326 16896
11038 14422
14224 19036
19704 34510
5743 6333
10913 28393
3697 10925
51862 54314
3156 11665
17286 39721
34394 62702
22150 22471
7899 18037
23035 42456
27311 44320
19400 47870
18730 38869
13192 17051
32462 33047
3388 15571
13309 24817
26931 42163
13577 19284
30811 53711
20809 36739
2167 2690
24219 43014
2212 16205
1105 5968
554 4822
6414 12809
6786 44070
2976 18234
8418 25503
554 5197
24447 26661
3337 15984
24913 29686
25152 36522
12898 21369
8402 13586
19725 41150
16560 25420
8659 20415
3010 12701
12986 19128
5587 18012
936 47650
9014 24632
20120 37799
13059 20800
23420 33456
30566 47069
20111 20277
6676 25790
12963 26539
5189 19513
3281 10680
3663 8678
11179 12730
8035 18791
3472 18776
6431 20033
10066 19607
12649 26138
4062 42880
362 368
28721 48093
3920 5448
6281 6902
7608 41178
115 600
3545 9626
3673 3712
11155 14169
22299 24369
4231 5649
11525 16439
9858 29031
5845 12340
18324 37974
20574 22965
21318 25981
1996 19373
1795 8971
3679 27610
2767 7233
25813 27721
22309 25269
39705 39924
9053 18915
25296 27828
10053 24279
8601 9321
6952 21252
5055 15292
20958 26331
26349 43019
19570 27478
1382 19879
5117 19122
11820 20763
31259 43805
1861 1868
22030 38802
11210 19225
12010 15189
11140 24771
21050 31539
18512 18514
11144 13465
34549 34554
2895 14562
11534 35257
2245 4621
10548 20939
26649 36743
29903 43881
13155 26192
3049 45459
13210 32563
6375 9047
11650 12817
12016 28076
20583 28201
575 1990
13154 52201
29359 48672
16147 49870
28972 42514
13209 13243
11591 33290
2129 10647
912 2905
14955 19567
41706 54792
11830 19767
44541 51346
7101 7923
26628 26632
42340 42418
28680 28875
1087 6085
14742 17487
9699 32693
31094 34163
38298 49154
46562 46563
15501 32211
36960 37246
9027 24218
7481 13756
7760 29639
11973 12291
17488 29452
15742 17921
16322 30182
7633 29321
7682 18012
6889 6895
5460 32341
8070 11914
19516 36924
11427 42507
15091 16549
1291 13339
20972 27326
4384 20296
10144 11554
10536 11406
10609 31357
31653 35629
2789 9400
15618 17399
4557 21095
5419 14465
938 14497
13279 19572
4679 7179
4520 4685
17505 22454
23027 23494
25949 45012
34365 34368
10899 26863
5606 7298
22291 34777
12013 12040
13366 22250
7563 25350
4322 10522
13690 17551
34249 42638
31739 32475
10144 19769
17599 24691
14373 25042
12178 15569
8302 15034
5601 16180
22320 25734
16586 40714
2138 2999
17314 25352
39866 45207
7562 20876
6306 36426
7751 23684
2656 43600
35472 41333
14258 26581
12076 34108
42129 43918
7403 14502
21534 23372
6777 15198
151 39723
16182 19505
2815 12176
29061 39922
485 1592
30884 38331
1749 1758
8653 11537
10174 10193
11136 13478
85 8106
28616 43614
19718 19724
3511 16717
47087 56549
5055 14881
2112 2299
1914 3930
14666 18122
15062 38683
1109 1596
7135 24325
13648 49250
13431 16745
5641 6058
10486 45764
33711 41921
14214 27682
8130 15399
29605 42020
48174 59434
5150 17358
8805 52390
6372 21201
19761 20385
12988 15395
31375 43466
9672 47561
24882 37511
41687 56041
21937 27190
27002 42027
18840 22934
18388 19281
8661 14669
5381 5384
389 6889
9883 19127
17302 25817
18819 21344
44844 44845
9291 33378
31892 39167
147 39716
15104 33895
25937 34484
17886 19178
425 510
1146 1156
2540 63473
11951 20265
17463 19340
21366 44998
11765 42061
1308 2386
33040 41542
601 21323
11816 25217
6374 27040
24826 32937
1060 35223
5435 12042
7894 11785
11268 13014
17872 43475
33078 35722
18271 51583
1033 31885
34542 43409
8419 11948
8432 23146
14884 14889
18283 29636
43729 50076
9887 52403
18302 54868
3711 5484
5482 14229
7909 32052
8558 9428
14235 14242
9694 9714
3918 15816
13975 26130
3673 5169
6981 6982
10677 16833
16732 31095
16081 33982
12464 19099
7859 15705
14239 35991
12246 20934
19781 22306
2977 11841
15051 18918
6924 14837
451 7599
3702 15575
2965 4661
3095 11446
960 5618
6659 60319
6045 6073
9272 20308
11168 46620
13009 25736
3604 19500
697 849
20007 24781
317 32458
6254 6840
8628 11681
954 12578
3535 18556
14024 51337
8629 15237
37262 46371
1816 12895
15575 27129
24361 27724
10242 27366
13755 18555
22169 28868
4540 15760
5287 37761
14966 27707
10404 14703
15422 27924
16713 18275
16577 57327
6581 8606
6954 25134
14866 14994
26434 31951
7099 27807
4179 8235
8678 32581
13226 29055
2002 3107
10468 25993
535 4977
10884 27589
20785 31786
29403 47097
18668 26041
45843 60420
3660 34834
4296 32263
6869 13648
5912 15777
3909 12316
9340 21766
18270 34182
16719 39545
9165 14436
34812 40375
806 4159
11155 12251
3362 5879
3635 15426
11773 18808
317 22371
237 2782
26955 43128
28346 41862
20953 25468
2141 2150
3709 5169
11067 11072
10470 21938
6249 7713
29408 53876
1127 2758
5831 28388
19501 36646
3706 10942
14685 26434
2678 23048
19838 38341
31554 59170
43584 57475
953 11132
21945 34615
20063 33544
4565 5147
12997 32102
33073 41437
3958 6735
19621 30318
23429 31321
8137 14219
38850 50178
1206 17035
12830 13732
5122 13166
7991 26413
6310 21668
32354 34416
10282 19850
29851 55701
19158 20210
5411 9212
12493 14174
13295 31726
12986 12987
27981 30882
650 3249
21205 26331
3625 10338
11642 19584
12337 28189
31272 36204
11285 31394
38745 47167
15981 17286
19048 40137
6064 6068
40187 53791
26698 31958
52138 60124
5700 26186
12898 25043
16554 39915
45658 45665
554 6864
17474 38536
14956 35032
26881 37288
7697 11322
908 11306
27852 43447
7589 25794
4612 5899
5106 13409
31822 52939
3610 8181
21514 39902
24363 27396
39368 39372
4945 18081
7552 15602
2656 31436
32391 38311
14644 51978
24163 26367
8120 14210
402 26642
10352 12852
48420 53378
414 26413
15354 16527
7511 16144
21776 41514
530 4239
2396 11369
7472 16861
7435 8310
16073 19772
7792 9819
9833 31280
8950 20029
8546 18767
7495 19284
5890 21296
7916 12276
27613 34514
4758 11000
7658 10116
36749 42243
6967 10364
9933 39054
15367 20155
358 5406
16723 39224
13255 16339
7616 17355
16919 27337
23423 35244
18474 31604
11877 24608
25327 45926
25467 26856
6384 29518
377 13571
7058 17472
22896 57643
18421 29365
1682 9273
5453 12186
22063 26313
44810 44823
12470 17601
15382 29153
20226 22981
9605 31363
1870 15435
11170 21126
12314 20320
17795 37578
9781 23644
3599 20757
5230 21031
9217 33358
11542 16517
35524 47364
7030 35012
12614 20308
1197 1639
11236 34316
5615 19399
452 39107
20593 39824
1528 17664
33584 33586
48 652
6509 21622
1094 2377
2020 6311
38802 40781
3880 3938
5453 5486
803 4180
1417 1532
1854 4342
13175 13236
4839 30355
7264 32357
18320 21039
452 30654
5510 14803
2871 3006
6710 13144
8086 14619
10032 39902
27396 41330
12315 17100
12336 18429
22348 49368
5160 10131
8078 11369
22873 31587
2091 25702
17606 37477
48696 56148
1996 7394
2466 40176
5966 6532
13886 14345
14220 28282
441 13484
14263 31234
11221 27204
576 20240
4200 8541
27350 43401
13899 13900
1655 22311
577 5268
7169 10593
2046 2555
19776 25665
16028 27300
371 11206
810 9926
26984 42505
14784 59275
18388 45735
19206 24482
1103 7591
16695 16699
9371 10755
1363 1374
16678 22862
16749 22262
10904 10910
20347 20765
29795 49560
8919 19210
11269 18123
25067 32517
31771 44504
9869 25253
10486 25488
23455 45110
24875 25082
26171 26314
12482 12492
24542 31678
19280 47865
2876 8857
12382 45190
13344 13345
7957 36474
12661 21461
3478 3483
16563 34513
20652 32294
4836 7643
16784 17276
1789 10422
21543 26788
34781 37730
2047 6882
3380 7304
31319 42680
28383 36769
14480 22897
12244 33146
3164 3167
8624 14955
7765 27482
12694 23673
20744 23961
6016 18516
27554 46909
37141 43868
21820 24668
22096 32317
4738 19872
7993 8909
34752 40934
34711 48736
20616 50567
30038 34310
696 5761
39845 44928
3424 14557
1264 11111
11168 15164
11876 20298
5799 5807
3891 9222
8541 10248
17514 60650
21541 28049
35117 35118
1676 12012
7187 10545
3963 31044
14110 25157
8726 10691
7582 14220
25244 25253
1128 6637
17317 23083
862 14484
4153 27416
3753 20323
3916 20761
27721 37576
9570 9578
3654 11828
3725 3943
2323 4140
8757 35525
17817 23688
10164 36955
3733 29171
12569 43550
14125 31907
682 6055
22329 22354
429 25092
14694 30378
14483 21924
6964 9574
1734 16667
4701 8697
8600 22324
15592 27129
14685 28615
4290 25724
7530 8074
8596 19765
2406 14716
11795 19517
3758 45330
18158 24742
9909 15427
13781 13790
598 11529
1760 19365
33202 33203
3180 28055
2560 6306
3388 20742
4950 4953
10891 24465
12321 14231
17901 22969
20936 28832
9318 9699
1396 31752
8755 28045
3550 9188
19253 19654
294 13978
39064 52128
548 22539
2983 39746
7754 7839
4890 38296
15604 20336
8667 26881
5170 13059
38117 51408
2746 35258
12970 25543
7754 53232
7671 22196
3545 10971
31072 34964
35408 35800
19543 20807
9129 32012
1482 26931
19159 23447
7833 30720
10184 23451
10046 28408
54099 54101
19205 38857
5397 14260
30363 34945
47375 62413
16040 16076
2431 6981
22288 39336
1681 8788
5516 12562
18320 47744
20898 34614
8167 19007
5757 8472
11446 14152
10885 27945
10890 13476
11066 43802
3590 3644
26297 27315
2359 7394
8651 10902
8947 26915
3454 15973
4247 20090
3250 29375
19937 27933
43048 44124
22088 25872
14960 32045
5260 48738
1068 2849
9904 35236
12498 45413
13587 38938
8128 12999
2361 7079
34001 42232
16577 25247
429 3606
41010 50326
25542 25543
15732 36118
11848 26231
26666 34087
9960 36278
26844 46314
53056 62605
11753 23223
101 110
7233 7442
7910 14231
31835 49950
8236 9686
11761 23375
3775 59558
8130 23837
4004 14248
10936 11644
10026 33488
20170 20906
22350 29572
6087 18532
1244 30548
11069 28717
2361 15272
2133 11704
3696 11820
2161 39365
7671 15678
13235 16681
16697 16720
3875 9891
3737 25796
10240 10575
24544 28277
29586 34958
5230 7591
22331 28908
12817 16569
13817 21761
11273 28863
17028 20099
2332 8122
22248 25306
4442 44565
4196 24828
8621 35148
13044 38900
3588 25294
4700 24534
5609 7179
2502 9239
14217 22495
20209 27373
3683 14660
8573 11845
12007 12009
7224 11753
19996 25553
28791 31985
2719 3748
8286 17780
17744 18243
14023 47629
26898 38372
10293 21731
2873 3040
28280 35299
47822 47855
2994 6364
5526 20927
11324 24536
10109 10118
1404 1547
436 17355
31485 50689
19163 23550
25753 36276
5725 6105
8618 15232
10905 14083
28202 42240
48746 51491
15041 51860
10659 56376
10003 14034
7405 22978
26190 28805
800 6740
16568 26652
22973 46409
30890 40529
12479 38693
14056 28159
30739 38405
2406 21656
3688 14791
5939 13760
1524 26991
1996 29852
12331 37689
245 269
1516 1622
2171 9629
9797 14952
10896 10955
10954 11493
6564 18244
5646 45415
6518 20880
451 5406
6678 25125
26114 41399
19758 31072
9706 29495
8208 14360
9513 18956
16554 26370
10998 14306
4532 17945
3459 16685
11785 11791
24859 36213
29573 30957
4741 15800
7675 7693
9261 28358
3993 31616
3638 9842
20418 21453
13766 38285
4810 31354
12771 14417
3691 9904
4168 19310
9873 19122
25839 28824
8081 12011
28071 28237
33184 33191
2669 20123
24825 27226
25238 25330
1395 10294
1941 13008
6149 14838
7604 28818
16666 20024
7020 9268
37441 40278
13172 14678
19937 24023
150 1243
2492 4884
9034 15643
433 15340
23 3820
6375 50187
15164 22407
33661 37711
8181 9042
25421 26816
15370 23784
3677 29117
14368 31514
7192 18374
41475 49879
14678 16730
12571 13482
137 190
8395 13243
1357 22472
2783 10036
9905 15386
21788 49581
35861 46546
10481 31953
36733 36753
16713 28315
7290 7291
118 280
25922 31900
19584 31545
8091 31727
14275 28279
8434 28910
14193 23979
21001 26057
6957 30512
30860 41637
16246 52297
8190 12938
7394 7611
9814 29088
11918 13207
22743 23300
40968 46238
15925 21637
5932 5949
11152 15054
35911 42251
15687 29597
11923 25876
50000 55602
6313 9036
31 550
11866 22747
20144 24677
6662 12125
20181 25466
18114 42943
1047 1910
7426 19723
18576 23543
553 11319
33589 44446
